Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,2/24/2019,714,N831UA,ORD,7:00,6:55,143,120,-5,7:05,10,0,0,0,0,0
UA,2/24/2020,2391,N17730,ORD,7:30,7:17,160,147,-13,7:50,33,0,0,0,0,0
UA,2/24/2022,765,N422UA,ORD,6:30,6:25,137,146,-5,6:36,11,0,0,0,0,0
UA,2/24/2022,1806,N828UA,DEN,15:55,15:54,255,263,-1,16:11,17,0,0,0,0,0
UA,2/24/2022,2207,N69818,IAD,8:00,7:51,85,80,-9,8:08,17,0,0,0,0,0
UA,2/25/2019,714,N448UA,ORD,7:00,8:07,143,126,67,8:29,22,0,50,0,0,0
UA,2/25/2020,2391,N17730,ORD,7:30,7:11,160,128,-19,7:24,13,0,0,0,0,0
UA,2/25/2022,765,N871UA,ORD,6:30,6:33,137,206,3,8:03,90,0,0,72,0,0
UA,2/25/2022,1806,,DEN,15:55,0:00,255,0,0,0:00,0,0,0,0,0,0
UA,2/25/2022,2207,N69885,IAD,8:00,12:03,85,101,243,12:42,39,0,243,16,0,0
UA,2/26/2019,714,N814UA,ORD,7:00,10:20,143,172,200,11:05,45,0,0,229,0,0
UA,2/26/2020,2391,N38727,ORD,7:30,8:29,160,129,59,8:41,12,0,0,28,0,0
UA,2/26/2022,765,N415UA,ORD,6:30,7:10,137,169,40,8:06,56,40,0,32,0,0
UA,2/26/2022,1806,N873UA,DEN,15:55,16:10,255,241,15,16:20,10,0,0,0,0,0
UA,2/26/2022,2207,N37422,IAD,8:00,8:26,85,101,26,9:06,40,26,0,16,0,0
UA,2/27/2019,714,N838UA,ORD,7:00,6:56,143,150,-4,7:10,14,0,0,0,0,0
UA,2/27/2020,2391,N17719,ORD,7:30,8:20,160,163,50,9:20,60,50,0,3,0,0
UA,2/27/2022,765,N403UA,ORD,6:30,6:34,137,116,4,6:47,13,0,0,0,0,0
UA,2/27/2022,1806,N895UA,DEN,15:55,16:24,255,248,29,17:03,39,16,0,0,0,6
UA,2/27/2022,2207,N78438,IAD,8:00,7:56,85,67,-4,8:10,14,0,0,0,0,0
UA,2/28/2019,714,N827UA,ORD,7:00,6:59,143,158,-1,7:45,46,0,0,0,0,0
UA,2/28/2020,2391,N17719,ORD,7:30,7:15,160,112,-15,7:27,12,0,0,0,0,0
UA,2/28/2022,765,N485UA,ORD,6:30,7:46,137,134,76,8:03,17,73,0,0,0,0
UA,2/28/2022,1806,N824UA,DEN,15:55,15:56,255,233,1,16:05,9,0,0,0,0,0
UA,2/28/2022,2207,N65832,IAD,8:00,8:02,85,67,2,8:12,10,0,0,0,0,0
UA,2/29/2020,2391,N73275,ORD,7:30,7:26,160,144,-4,8:11,45,0,0,0,0,0
UA,3/1/2019,714,N805UA,ORD,7:00,6:57,143,136,-3,7:25,28,0,0,0,0,0
UA,3/1/2020,2391,N13716,ORD,7:30,7:29,160,148,-1,8:06,37,0,0,0,0,0
UA,3/1/2022,765,N808UA,ORD,6:30,7:03,137,135,33,7:35,32,31,0,0,0,0
UA,3/1/2022,1806,N823UA,DEN,15:55,15:55,255,249,0,16:04,9,0,0,0,0,0
UA,3/1/2022,2207,N64844,IAD,8:00,7:55,85,71,-5,8:09,14,0,0,0,0,0
UA,3/2/2019,714,N803UA,ORD,7:00,7:01,143,136,1,7:13,12,0,0,0,0,0
UA,3/2/2020,2391,N38727,ORD,7:30,7:18,160,141,-12,7:48,30,0,0,0,0,0
UA,3/2/2022,765,N852UA,ORD,6:30,6:26,137,151,-4,7:03,37,0,0,0,0,0
UA,3/2/2022,1806,N4888U,DEN,15:55,15:59,255,248,4,16:09,10,0,0,0,0,0
UA,3/2/2022,2207,N28478,IAD,8:00,7:55,85,94,-5,8:32,37,0,0,0,0,0
UA,3/3/2019,714,N805UA,ORD,7:00,6:55,143,139,-5,7:23,28,0,0,0,0,0
UA,3/3/2019,1410,N24706,ORD,12:30,12:21,142,153,-9,13:04,43,0,0,0,0,0
UA,3/3/2020,2391,N27724,ORD,7:30,7:20,160,131,-10,7:39,19,0,0,0,0,0
UA,3/3/2022,765,N484UA,ORD,6:30,6:34,137,186,4,7:44,70,0,0,53,0,0
UA,3/3/2022,1806,N892UA,DEN,15:55,15:56,255,237,1,16:06,10,0,0,0,0,0
UA,3/3/2022,2207,N61882,IAD,8:00,7:54,85,103,-6,8:39,45,0,0,0,0,0
UA,3/4/2019,714,N467UA,ORD,7:00,6:58,143,155,-2,7:50,52,0,0,0,0,0
UA,3/4/2020,2391,N14704,ORD,7:30,7:18,160,126,-12,7:32,14,0,0,0,0,0
UA,3/4/2022,334,N471UA,DEN,15:56,16:36,253,229,40,16:48,12,0,0,0,0,16
UA,3/4/2022,2080,N827UA,ORD,6:30,6:25,137,168,-5,7:19,54,0,0,26,0,0
UA,3/5/2019,714,N843UA,ORD,7:00,6:53,143,133,-7,7:16,23,0,0,0,0,0
UA,3/5/2020,2391,N13720,ORD,7:00,7:00,130,120,0,7:09,9,0,0,0,0,0
UA,3/5/2022,334,N408UA,DEN,15:56,16:02,253,247,6,16:11,9,0,0,0,0,0
UA,3/5/2022,1246,N829UA,ORD,6:30,6:26,137,147,-4,7:00,34,0,0,0,0,0
UA,3/5/2022,2207,N839UA,IAD,8:08,7:58,85,72,-10,8:10,12,0,0,0,0,0
UA,3/6/2019,714,N843UA,ORD,7:00,7:15,143,176,15,8:22,67,0,15,33,0,0
UA,3/6/2020,2391,N16703,ORD,7:00,7:03,130,116,3,7:16,13,0,0,0,0,0
UA,3/6/2022,334,N404UA,DEN,15:56,18:00,253,331,124,19:15,75,10,0,78,0,114
UA,3/6/2022,1246,N879UA,ORD,6:30,6:24,137,148,-6,6:34,10,0,0,0,0,0
UA,3/6/2022,2207,N821UA,IAD,8:08,8:00,85,64,-8,8:09,9,0,0,0,0,0
UA,3/7/2019,714,N895UA,ORD,7:00,7:06,143,172,6,8:05,59,0,0,35,0,0
UA,3/7/2020,2391,N13716,ORD,7:00,6:53,130,97,-7,7:01,8,0,0,0,0,0
UA,3/7/2022,334,N453UA,DEN,15:56,16:17,253,241,21,16:31,14,0,0,0,0,0
UA,3/7/2022,1246,N833UA,ORD,6:30,6:29,137,158,-1,6:39,10,0,0,20,0,0
UA,3/7/2022,2207,N892UA,IAD,8:08,8:06,85,74,-2,8:20,14,0,0,0,0,0
UA,3/8/2019,714,N848UA,ORD,6:30,6:32,133,127,2,6:43,11,0,0,0,0,0
UA,3/8/2020,2391,N448UA,ORD,7:00,6:54,130,123,-6,7:04,10,0,0,0,0,0
UA,3/8/2022,334,N458UA,DEN,15:56,16:25,253,252,29,16:41,16,18,0,0,0,10
UA,3/8/2022,1246,N822UA,ORD,6:30,6:23,137,142,-7,6:54,31,0,0,0,0,0
UA,3/8/2022,2207,N893UA,IAD,8:08,8:03,85,78,-5,8:20,17,0,0,0,0,0
UA,3/9/2019,971,N27722,ORD,7:00,7:35,132,146,35,8:02,27,35,0,14,0,0
UA,3/9/2020,2391,N16732,ORD,7:00,6:50,130,119,-10,7:01,11,0,0,0,0,0
UA,3/9/2022,334,N453UA,DEN,15:56,15:55,253,290,-1,16:47,52,0,0,36,0,0
UA,3/9/2022,1246,N811UA,ORD,6:30,6:27,137,126,-3,6:39,12,0,0,0,0,0
UA,3/9/2022,2207,N892UA,IAD,8:08,8:04,85,78,-4,8:18,14,0,0,0,0,0
UA,3/10/2019,714,N24702,ORD,7:00,6:56,132,152,-4,7:37,41,0,0,16,0,0
UA,3/10/2020,2391,N16701,ORD,7:00,6:50,130,123,-10,7:01,11,0,0,0,0,0
UA,3/10/2022,334,N488UA,DEN,15:56,15:54,253,238,-2,16:03,9,0,0,0,0,0
UA,3/10/2022,1246,N873UA,ORD,6:30,8:46,137,126,136,8:55,9,125,0,0,0,0
UA,3/10/2022,2207,N893UA,IAD,8:08,8:05,85,98,-3,8:40,35,0,0,0,0,0
UA,3/11/2019,714,N27722,ORD,7:00,7:20,132,139,20,7:40,20,20,0,7,0,0
UA,3/11/2020,2391,N24706,ORD,7:00,6:59,130,128,-1,7:23,24,0,0,0,0,0
UA,3/11/2022,334,N453UA,DEN,15:56,15:47,253,255,-9,16:14,27,0,0,0,0,0
UA,3/11/2022,1246,N846UA,ORD,6:30,6:30,137,144,0,6:57,27,0,0,0,0,0
UA,3/11/2022,2207,N816UA,IAD,8:08,7:58,85,74,-10,8:10,12,0,0,0,0,0
UA,3/12/2019,714,N16703,ORD,7:00,6:53,132,122,-7,7:13,20,0,0,0,0,0
UA,3/12/2020,2391,N21723,ORD,7:00,6:57,130,119,-3,7:08,11,0,0,0,0,0
UA,3/12/2022,334,N416UA,DEN,15:56,16:12,253,231,16,16:25,13,0,0,0,0,0
UA,3/12/2022,1246,N851UA,ORD,6:30,6:38,137,189,8,8:00,82,0,8,52,0,0
UA,3/12/2022,2207,N878UA,IAD,8:08,8:07,85,168,-1,9:44,97,0,0,82,0,0
UA,3/13/2019,714,N825UA,ORD,7:00,6:54,132,144,-6,7:16,22,0,0,0,0,0
UA,3/13/2020,2391,N68842,ORD,7:00,6:48,130,124,-12,6:57,9,0,0,0,0,0
UA,3/13/2022,334,N469UA,DEN,15:56,15:58,253,250,2,16:18,20,0,0,0,0,0
UA,3/13/2022,1246,N828UA,ORD,6:30,6:36,137,157,6,7:25,49,6,0,20,0,0
UA,3/13/2022,2207,N818UA,IAD,8:08,8:06,85,139,-2,9:25,79,0,0,52,0,0
UA,3/14/2019,714,N38727,ORD,7:00,7:05,132,125,5,7:20,15,0,0,0,0,0
UA,3/14/2020,2391,N27722,ORD,7:00,6:52,130,138,-8,7:01,9,0,0,0,0,0
UA,3/14/2022,334,N469UA,DEN,15:56,15:56,253,236,0,16:06,10,0,0,0,0,0
UA,3/14/2022,1246,N897UA,ORD,6:30,6:26,137,131,-4,6:43,17,0,0,0,0,0
UA,3/14/2022,2207,N845UA,IAD,8:08,8:07,85,67,-1,8:18,11,0,0,0,0,0
UA,3/15/2019,714,N27724,ORD,7:00,6:58,132,122,-2,7:10,12,0,0,0,0,0
UA,3/15/2020,2391,N461UA,ORD,7:00,6:53,130,133,-7,7:03,10,0,0,0,0,0
UA,3/15/2022,334,N460UA,DEN,15:56,16:18,253,224,22,16:30,12,0,0,0,0,0
UA,3/15/2022,1246,N878UA,ORD,6:30,6:38,137,144,8,7:02,24,8,0,7,0,0
UA,3/15/2022,2207,N877UA,IAD,8:08,8:01,85,71,-7,8:16,15,0,0,0,0,0
UA,3/16/2019,971,N15710,ORD,7:00,6:57,132,141,-3,7:34,37,0,0,0,0,0
UA,3/16/2020,2391,N37274,ORD,7:00,6:51,130,123,-9,7:03,12,0,0,0,0,0
UA,3/16/2022,334,N407UA,DEN,15:56,15:47,253,234,-9,15:57,10,0,0,0,0,0
UA,3/16/2022,1246,N816UA,ORD,6:30,6:19,137,143,-11,6:30,11,0,0,0,0,0
UA,3/16/2022,2207,N854UA,IAD,8:08,7:53,85,84,-15,8:18,25,0,0,0,0,0
UA,3/17/2019,714,N16703,ORD,7:00,6:53,132,154,-7,7:43,50,0,0,15,0,0
UA,3/17/2020,2391,N14704,ORD,7:00,6:54,130,121,-6,7:04,10,0,0,0,0,0
UA,3/17/2022,334,N489UA,DEN,15:56,21:24,253,224,328,21:33,9,15,0,0,0,284
UA,3/17/2022,1246,N4888U,ORD,6:30,6:27,137,117,-3,6:39,12,0,0,0,0,0
UA,3/17/2022,2207,N812UA,IAD,8:08,7:58,85,69,-10,8:08,10,0,0,0,0,0
UA,3/18/2019,714,N16701,ORD,7:00,6:53,132,129,-7,7:28,35,0,0,0,0,0
UA,3/18/2020,2391,N16709,ORD,7:00,6:40,130,143,-20,7:11,31,0,0,0,0,0
UA,3/18/2022,334,N473UA,DEN,15:56,15:53,253,215,-3,16:03,10,0,0,0,0,0
UA,3/18/2022,1246,N892UA,ORD,6:30,8:16,137,119,106,8:26,10,88,0,0,0,0
UA,3/18/2022,2207,N817UA,IAD,8:08,8:02,85,70,-6,8:14,12,0,0,0,0,0
UA,3/19/2019,714,N15710,ORD,7:00,6:54,132,125,-6,7:20,26,0,0,0,0,0
UA,3/19/2020,2391,N13716,ORD,7:00,6:52,130,123,-8,7:02,10,0,0,0,0,0
UA,3/19/2022,334,N454UA,DEN,15:56,10:28,253,219,1112,10:39,11,87,0,0,0,991
UA,3/19/2022,1246,N814UA,ORD,6:30,6:24,137,124,-6,6:40,16,0,0,0,0,0
UA,3/19/2022,2207,N845UA,IAD,8:08,7:53,85,69,-15,8:03,10,0,0,0,0,0
UA,3/20/2019,714,N889UA,ORD,7:00,6:50,132,130,-10,7:13,23,0,0,0,0,0
UA,3/20/2020,2391,N33714,ORD,7:00,6:47,130,127,-13,6:57,10,0,0,0,0,0
UA,3/20/2022,334,N410UA,DEN,15:56,16:45,253,224,49,16:54,9,0,0,0,0,20
UA,3/20/2022,1246,N848UA,ORD,6:30,6:46,137,125,16,6:56,10,0,0,0,0,0
UA,3/20/2022,2207,N879UA,IAD,8:08,8:04,85,72,-4,8:15,11,0,0,0,0,0
UA,3/21/2019,714,N16732,ORD,7:00,6:50,132,117,-10,7:04,14,0,0,0,0,0
UA,3/21/2020,2391,N13716,ORD,7:00,6:45,130,120,-15,6:53,8,0,0,0,0,0
UA,3/21/2022,334,N493UA,DEN,15:56,16:08,253,248,12,16:25,17,0,0,0,0,0
UA,3/21/2022,1246,N853UA,ORD,6:30,6:24,137,124,-6,6:34,10,0,0,0,0,0
UA,3/21/2022,2207,N822UA,IAD,8:08,7:59,85,77,-9,8:15,16,0,0,0,0,0
UA,3/22/2019,714,N38727,ORD,7:00,6:56,132,111,-4,7:06,10,0,0,0,0,0
UA,3/22/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/22/2022,334,N469UA,DEN,15:56,15:54,253,245,-2,16:06,12,0,0,0,0,0
UA,3/22/2022,1246,N898UA,ORD,6:30,6:19,137,134,-11,6:28,9,0,0,0,0,0
UA,3/22/2022,2207,N844UA,IAD,8:08,8:04,85,79,-4,8:23,19,0,0,0,0,0
UA,3/23/2019,971,N17719,ORD,7:00,7:00,132,149,0,7:56,56,0,0,17,0,0
UA,3/23/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/23/2022,334,N467UA,DEN,15:56,16:17,253,216,21,16:29,12,0,0,0,0,0
UA,3/23/2022,1246,N846UA,ORD,6:30,6:38,137,125,8,6:48,10,0,0,0,0,0
UA,3/23/2022,2207,N854UA,IAD,8:08,8:01,85,70,-7,8:14,13,0,0,0,0,0
UA,3/24/2019,714,N23721,ORD,7:00,6:50,132,125,-10,7:12,22,0,0,0,0,0
UA,3/24/2020,2391,N34460,ORD,7:00,6:50,130,138,-10,7:26,36,0,0,0,0,0
UA,3/24/2022,334,N414UA,DEN,15:56,15:48,253,252,-8,16:00,12,0,0,0,0,0
UA,3/24/2022,1246,N820UA,ORD,6:30,6:47,137,124,17,7:04,17,0,0,0,0,0
UA,3/24/2022,2207,N809UA,IAD,8:08,8:00,85,77,-8,8:13,13,0,0,0,0,0
UA,3/25/2019,714,N23721,ORD,7:00,6:51,132,124,-9,7:01,10,0,0,0,0,0
UA,3/25/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/25/2022,334,N462UA,DEN,15:56,15:53,253,221,-3,16:04,11,0,0,0,0,0
UA,3/25/2022,1246,N852UA,ORD,6:30,8:43,137,120,133,8:59,16,116,0,0,0,0
UA,3/25/2022,2207,N844UA,IAD,8:08,8:19,85,74,11,8:31,12,0,0,0,0,0
UA,3/26/2019,714,N38727,ORD,7:00,6:50,132,127,-10,7:05,15,0,0,0,0,0
UA,3/26/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/26/2022,334,N449UA,DEN,15:48,15:47,250,230,-1,15:59,12,0,0,0,0,0
UA,3/26/2022,1246,N423UA,ORD,6:30,6:24,137,120,-6,6:33,9,0,0,0,0,0
UA,3/26/2022,2207,N828UA,IAD,8:08,7:59,85,74,-9,8:09,10,0,0,0,0,0
UA,3/27/2019,714,N853UA,ORD,7:00,6:53,132,119,-7,7:06,13,0,0,0,0,0
UA,3/27/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/27/2022,1230,N871UA,ORD,6:00,5:52,129,152,-8,6:43,51,0,0,15,0,0
UA,3/27/2022,1506,N876UA,IAD,6:15,6:23,74,115,8,7:20,57,8,0,41,0,0
UA,3/27/2022,2303,N845UA,DEN,16:06,16:01,241,239,-5,16:11,10,0,0,0,0,0
UA,3/28/2019,714,N13718,ORD,7:00,6:56,132,118,-4,7:08,12,0,0,0,0,0
UA,3/28/2020,2391,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/28/2022,1230,N895UA,ORD,6:00,6:00,129,199,0,7:42,102,0,0,70,0,0
UA,3/28/2022,1506,N822UA,IAD,6:10,6:42,74,193,32,8:58,136,32,0,119,0,0
UA,3/28/2022,2303,N466UA,DEN,16:06,16:20,241,260,14,17:07,47,0,14,19,0,0
UA,3/29/2019,714,N25705,ORD,7:00,6:52,132,133,-8,7:03,11,0,0,0,0,0
UA,3/29/2020,730,N64844,ORD,7:00,6:38,127,117,-22,6:51,13,0,0,0,0,0
UA,3/29/2022,1230,N882UA,ORD,6:00,5:57,129,124,-3,6:10,13,0,0,0,0,0
UA,3/29/2022,1506,N875UA,IAD,6:15,6:17,73,69,2,6:30,13,0,0,0,0,0
UA,3/29/2022,2303,N466UA,DEN,16:06,16:16,241,240,10,16:25,9,0,0,0,0,0
UA,3/30/2019,971,N39728,ORD,7:00,6:54,132,125,-6,7:04,10,0,0,0,0,0
UA,3/30/2020,730,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/30/2022,1230,N872UA,ORD,6:00,5:57,129,142,-3,6:33,36,0,0,0,0,0
UA,3/30/2022,1506,N873UA,IAD,6:15,6:09,73,73,-6,6:24,15,0,0,0,0,0
UA,3/30/2022,2303,N407UA,DEN,16:06,16:00,241,231,-6,16:11,11,0,0,0,0,0
UA,3/31/2019,2086,N454UA,ORD,6:45,7:42,133,110,57,7:52,10,34,0,0,0,0
UA,3/31/2020,617,,ORD,7:00,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,3/31/2022,1230,N809UA,ORD,6:00,5:57,129,114,-3,6:07,10,0,0,0,0,0
UA,3/31/2022,1506,N893UA,IAD,6:15,6:30,73,73,15,6:41,11,15,0,0,0,0
UA,3/31/2022,2303,N493UA,DEN,16:06,14:21,241,219,1335,14:34,13,1313,0,0,0,0
UA,4/1/2019,2086,N38727,ORD,7:00,6:58,132,166,-2,7:57,59,0,0,32,0,0
UA,4/1/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/1/2021,1232,N39423,ORD,6:40,6:36,134,137,-4,7:09,33,0,0,0,0,0
UA,4/1/2022,1230,N854UA,ORD,5:45,5:47,129,111,2,5:59,12,0,0,0,0,0
UA,4/1/2022,1506,N845UA,IAD,6:15,6:16,73,71,1,6:27,11,0,0,0,0,0
UA,4/1/2022,2303,N448UA,DEN,16:06,16:16,241,223,10,16:32,16,0,0,0,0,0
UA,4/2/2019,2086,N17752,ORD,7:00,6:50,132,123,-10,7:02,12,0,0,0,0,0
UA,4/2/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/2/2021,1232,N69835,ORD,6:45,6:41,134,136,-4,7:23,42,0,0,0,0,0
UA,4/2/2022,1230,N467UA,ORD,5:45,5:52,129,118,7,6:03,11,0,0,0,0,0
UA,4/2/2022,1506,N844UA,IAD,6:05,6:05,73,69,0,6:16,11,0,0,0,0,0
UA,4/2/2022,2303,N897UA,DEN,16:06,16:00,241,241,-6,16:11,11,0,0,0,0,0
UA,4/3/2019,2086,N459UA,ORD,6:45,6:36,133,133,-9,6:45,9,0,0,0,0,0
UA,4/3/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/3/2021,1232,N897UA,ORD,6:45,6:41,134,139,-4,7:11,30,0,0,0,0,0
UA,4/3/2022,1506,N830UA,IAD,6:05,5:59,74,76,-6,6:16,17,0,0,0,0,0
UA,4/3/2022,2303,N436UA,DEN,16:06,16:06,241,231,0,16:16,10,0,0,0,0,0
UA,4/4/2019,2086,N15751,ORD,7:00,6:57,132,126,-3,7:06,9,0,0,0,0,0
UA,4/4/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/4/2021,1232,N427UA,ORD,6:45,6:47,134,113,2,6:57,10,0,0,0,0,0
UA,4/4/2022,1230,N844UA,ORD,5:45,5:41,129,120,-4,5:52,11,0,0,0,0,0
UA,4/4/2022,1506,N479UA,IAD,6:15,6:07,73,69,-8,6:19,12,0,0,0,0,0
UA,4/4/2022,2303,N837UA,DEN,16:06,16:07,241,231,1,16:20,13,0,0,0,0,0
UA,4/5/2019,2086,N39728,ORD,7:00,6:55,132,129,-5,7:08,13,0,0,0,0,0
UA,4/5/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/5/2021,1232,N896UA,ORD,6:45,6:51,134,126,6,7:08,17,0,0,0,0,0
UA,4/5/2022,1230,N832UA,ORD,5:45,6:02,129,126,17,6:14,12,0,0,0,0,0
UA,4/5/2022,1506,N850UA,IAD,6:15,6:20,73,69,5,6:36,16,0,0,0,0,0
UA,4/5/2022,2303,N815UA,DEN,16:06,16:20,241,243,14,16:30,10,14,0,2,0,0
UA,4/6/2019,2086,N24702,ORD,7:00,6:49,132,133,-11,7:00,11,0,0,0,0,0
UA,4/6/2020,617,N33714,ORD,7:45,7:34,130,116,-11,7:43,9,0,0,0,0,0
UA,4/6/2021,1232,N38443,ORD,6:45,6:48,134,131,3,7:20,32,0,0,0,0,0
UA,4/6/2022,1230,N848UA,ORD,5:45,5:49,129,116,4,6:02,13,0,0,0,0,0
UA,4/6/2022,1506,N813UA,IAD,6:15,8:50,73,68,155,9:00,10,0,0,0,0,150
UA,4/6/2022,2303,N818UA,DEN,16:06,16:05,241,236,-1,16:18,13,0,0,0,0,0
UA,4/7/2019,2086,N486UA,ORD,6:45,6:39,133,129,-6,6:51,12,0,0,0,0,0
UA,4/7/2020,617,,ORD,7:45,0:00,130,0,0,0:00,0,0,0,0,0,0
UA,4/7/2021,1287,N424UA,ORD,6:45,6:41,134,109,-4,6:51,10,0,0,0,0,0
UA,4/7/2022,1230,N894UA,ORD,5:45,5:46,129,130,1,6:03,17,0,0,0,0,0
UA,4/7/2022,1506,N844UA,IAD,6:15,6:14,73,74,-1,6:26,12,0,0,0,0,0
UA,4/7/2022,2303,N877UA,DEN,16:06,16:55,241,208,49,17:07,12,1,0,0,0,15
UA,4/8/2019,2086,N17719,ORD,7:00,6:56,132,126,-4,7:09,13,0,0,0,0,0
UA,4/8/2020,617,N39728,ORD,7:45,7:21,130,114,-24,7:36,15,0,0,0,0,0
UA,4/8/2022,1230,N872UA,ORD,5:45,5:45,129,105,0,5:56,11,0,0,0,0,0
UA,4/8/2022,1506,N829UA,IAD,6:15,6:26,73,79,11,6:45,19,11,0,6,0,0
UA,4/8/2022,2303,N837UA,DEN,16:06,16:03,241,238,-3,16:14,11,0,0,0,0,0
UA,4/9/2019,2086,N16732,ORD,7:00,8:12,132,125,72,8:23,11,65,0,0,0,0
UA,4/9/2020,617,N75436,ORD,7:45,7:29,130,118,-16,7:39,10,0,0,0,0,0
UA,4/9/2022,1230,N832UA,ORD,5:45,5:58,129,100,13,6:08,10,0,0,0,0,0
UA,4/9/2022,1506,N848UA,IAD,6:05,7:19,73,66,74,7:27,8,67,0,0,0,0
UA,4/9/2022,2303,N424UA,DEN,16:06,16:04,241,239,-2,16:28,24,0,0,0,0,0
UA,4/10/2019,2086,N432UA,ORD,6:45,6:47,133,128,2,6:56,9,0,0,0,0,0
UA,4/10/2020,617,N69826,ORD,7:45,7:37,130,142,-8,8:26,49,0,0,0,0,0
UA,4/10/2022,1230,N817UA,ORD,5:45,5:41,129,108,-4,5:54,13,0,0,0,0,0
UA,4/10/2022,1506,N898UA,IAD,6:05,6:12,74,70,7,6:23,11,0,0,0,0,0
UA,4/10/2022,2303,N826UA,DEN,16:06,16:05,241,244,-1,16:20,15,0,0,0,0,0
UA,4/11/2019,2086,N21723,ORD,7:00,7:03,132,148,3,7:29,26,0,0,19,0,0
UA,4/11/2020,617,N13718,ORD,7:45,7:35,130,111,-10,7:45,10,0,0,0,0,0
UA,4/11/2022,1230,N848UA,ORD,5:45,5:43,129,121,-2,5:59,16,0,0,0,0,0
UA,4/11/2022,1506,N823UA,IAD,6:15,6:12,73,64,-3,6:22,10,0,0,0,0,0
UA,4/11/2022,2303,N409UA,DEN,16:06,15:59,241,264,-7,16:35,36,0,0,16,0,0
UA,4/12/2019,2086,N27733,ORD,7:00,6:55,132,120,-5,7:09,14,0,0,0,0,0
UA,4/12/2020,617,N13718,ORD,7:45,7:31,130,123,-14,7:42,11,0,0,0,0,0
UA,4/12/2022,1230,N890UA,ORD,5:45,5:50,129,169,5,6:36,46,0,0,45,0,0
UA,4/12/2022,1506,N827UA,IAD,6:15,6:13,73,69,-2,6:26,13,0,0,0,0,0
UA,4/12/2022,2303,N497UA,DEN,16:06,16:03,241,244,-3,16:13,10,0,0,0,0,0
UA,4/13/2019,2086,N16703,ORD,7:00,6:52,132,131,-8,7:01,9,0,0,0,0,0
UA,4/13/2020,617,N13718,ORD,7:45,7:35,130,123,-10,7:53,18,0,0,0,0,0
UA,4/13/2022,1230,N409UA,ORD,5:45,5:41,129,112,-4,5:53,12,0,0,0,0,0
UA,4/13/2022,1506,N851UA,IAD,6:15,6:06,73,63,-9,6:16,10,0,0,0,0,0
UA,4/13/2022,2303,N461UA,DEN,16:06,16:02,241,235,-4,16:13,11,0,0,0,0,0
UA,4/14/2019,2086,N443UA,ORD,6:45,6:46,133,133,1,6:57,11,0,0,0,0,0
UA,4/14/2020,617,N21723,ORD,7:45,7:30,130,111,-15,7:42,12,0,0,0,0,0
UA,4/14/2022,1230,N896UA,ORD,5:45,5:41,129,115,-4,5:56,15,0,0,0,0,0
UA,4/14/2022,1506,N897UA,IAD,6:15,6:04,73,71,-11,6:16,12,0,0,0,0,0
UA,4/14/2022,2303,N444UA,DEN,16:06,16:05,241,237,-1,16:16,11,0,0,0,0,0
UA,4/15/2019,2086,,ORD,7:00,0:00,132,0,0,0:00,0,0,0,0,0,0
UA,4/15/2020,617,N39728,ORD,7:45,7:43,130,148,-2,8:24,41,0,0,16,0,0
UA,4/15/2022,1230,N847UA,ORD,6:30,6:28,129,130,-2,6:40,12,0,0,0,0,0
UA,4/15/2022,1506,N889UA,IAD,6:15,6:09,73,76,-6,6:22,13,0,0,0,0,0
UA,4/15/2022,2303,N425UA,DEN,16:06,16:28,241,244,22,16:41,13,22,0,3,0,0
UA,4/16/2019,2086,N24736,ORD,7:00,9:03,132,109,123,9:15,12,100,0,0,0,0
UA,4/16/2020,617,N17730,ORD,7:45,7:27,130,135,-18,8:07,40,0,0,0,0,0
UA,4/16/2022,1506,N36469,IAD,6:00,7:53,70,67,113,8:06,13,110,0,0,0,0
UA,4/16/2022,2303,N850UA,DEN,16:06,16:01,241,246,-5,16:15,14,0,0,0,0,0
